date,rank,name,code,price,quant_score,score_max,badge,vol,value_trap,t_roe,f_roe,roic,t_per,t_eps,t_pbr,ev_ebitda,dps,sh_return,return_total,t_pegy,t_fair,graham_target,f_per,f_eps,growth,f_target
2026-08-20,5,삼성전기,009150,1396000.0,15,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (10.61%, 벌점 1.351x)",true,7.7,14.89,,131.86,10587,10.75,56.90,2350,0.17,"총 1,755억원 (배당 기준)",1.52,264675,175880,71.0,19742,86.5,493550
2026-08-20,6,현대차,005380,417500.0,64,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.68%, 벌점 1.144x)",false,8.41,8.45,,12.87,32437,0.92,11.59,2500,2.39,"총 5,118억원 (배당 기준)",0.66,635440,575501,11.0,38028,17.2,631920
2026-08-20,7,LG에너지솔루션,373220,358000.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (4.0%, 벌점 1.12x)",true,-5.19,-1.88,,,,3.75,30.91,0,0.0,무배당 (배당 공시 확인됨),,,,,,,
2026-08-20,8,삼성바이오로직스,207940,1574000.0,30,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (3.28%, 벌점 1.095x)",false,19.44,20.98,,51.14,30779,9.19,26.25,0,0.0,무배당 (배당 공시 확인됨),1.61,769475,344400,39.0,40521,31.7,1013025
2026-08-20,9,삼성물산,028260,374000.0,10,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (6.5%, 벌점 1.208x)",true,6.02,4.98,,25.08,14912,0.98,12.65,2800,0.75,"총 4,540억원 (배당 기준)",2.15,173724,357834,23.0,16532,10.9,150108
2026-08-20,10,한화에어로스페이스,012450,1167000.0,47,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (4.86%, 벌점 1.15x)",false,19.14,21.48,,36.65,31839,6.03,16.58,7000,0.6,"총 3,609억원 (배당 기준)",0.89,795975,372347,26.0,44810,40.7,1120250
2026-08-20,11,삼성생명,032830,297000.0,4,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (6.66%, 벌점 1.213x)",true,4.96,2.93,,20.69,14356,0.66,25.04,5300,1.78,"총 10,600억원 (배당 기준)",7.18,41345,381254,20.0,14515,1.1,31857
2026-08-20,12,KB금융,105560,160000.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.23%, 벌점 1.058x)",false,9.98,11.01,,10.12,15817,0.96,20.14,1605,2.73,"총 5,692억원 (배당 기준)",0.53,300997,243544,9.0,18392,16.3,328066
2026-08-20,13,기아,000270,131100.0,78,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.24%, 벌점 1.128x)",false,12.92,13.3,,7.38,17772,0.83,2.77,6800,5.19,"총 26,548억원 (배당 기준)",0.26,327750,251317,6.0,21895,23.2,327750
2026-08-20,14,HD현대중공업,329180,475500.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.12%, 벌점 1.124x)",false,18.82,31.14,,23.5,20237,5.14,19.77,3990,1.19,"총 4,187억원 (배당 기준)",0.43,505925,205238,15.0,31067,53.5,776675
2026-08-20,15,두산에너빌리티,034020,75900.0,12,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (4.82%, 벌점 1.149x)",true,1.11,3.93,,314.94,241,6.05,39.28,0,0.0,무배당 (배당 공시 확인됨),3.01,6025,8248,154.0,493,104.6,12325
2026-08-20,16,신한지주,055550,101100.0,66,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.21%, 벌점 1.057x)",false,8.72,9.91,,9.64,10486,0.81,21.48,880,2.56,"총 4,131억원 (배당 기준)",0.45,222932,171605,8.0,12446,18.7,245977
2026-08-20,17,현대모비스,012330,507000.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.96%, 벌점 1.119x)",true,7.68,8.08,,13.24,38292,0.89,8.41,5000,1.28,"총 4,536억원 (배당 기준)",0.64,788049,700574,11.0,45680,19.3,812648
2026-08-20,18,셀트리온,068270,194100.0,38,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (2.44%, 벌점 1.065x)",true,5.94,8.83,,37.14,5226,2.53,32.72,715,0.37,"총 1,663억원 (배당 기준)",1.28,130650,94979,29.0,6725,28.7,168125
2026-08-20,19,SK,034730,568000.0,38,80,🟢 강력 저평가,"⚡ 변동성 확대 (7.22%, 벌점 1.233x)",true,6.35,37.69,,15.79,35981,1.06,9.43,6500,1.41,"총 4,712억원 (배당 기준)",0.05,899525,658642,4.0,157350,337.3,1420000
2026-08-20,20,삼성SDI,006400,499500.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (6.16%, 벌점 1.196x)",true,-3.15,3.05,,,,1.74,462.10,973,0.19,총 784억원 (배당 기준),,,,61.0,8244,,
2026-08-20,21,NAVER,035420,219500.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (5.56%, 벌점 1.175x)",true,7.37,6.78,,17.04,12885,1.11,9.44,2630,1.2,"총 4,128억원 (배당 기준)",,,239436,17.0,12543,-2.7,
2026-08-20,22,하나금융지주,086790,123400.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.44%, 벌점 1.065x)",false,9.17,9.6,,8.5,14513,0.73,19.41,1366,3.33,"총 3,747억원 (배당 기준)",0.61,202166,234945,8.0,16056,10.6,205809
2026-08-20,23,LG전자,066570,202500.0,49,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.82%, 벌점 1.184x)",true,4.28,9.04,,37.36,5420,1.42,6.44,850,0.67,"총 1,384억원 (배당 기준)",0.28,135500,131874,16.0,12686,134.1,317150
2026-08-20,24,LS ELECTRIC,010120,199200.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (8.4%, 벌점 1.274x)",false,14.67,23.81,,88.61,2248,14.32,55.29,600,0.3,총 900억원 (배당 기준),1.46,56200,26525,55.0,3608,60.5,90200
2026-08-20,25,삼성화재,000810,622000.0,61,80,🟢 저평가,"⚡ 변동성 확대 (2.59%, 벌점 1.071x)",false,10.97,8.2,,14.97,41543,1.10,8.77,19500,3.13,"총 8,706억원 (배당 기준)",0.74,840414,727008,13.0,48663,17.1,890051
2026-08-20,26,한화오션,042660,88500.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (5.06%, 벌점 1.157x)",false,22.59,27.32,,13.07,6770,3.60,22.84,0,0.0,무배당 (배당 공시 확인됨),,,61194,14.0,6425,-5.1,
2026-08-20,27,HD현대일렉트릭,267260,746000.0,37,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (7.38%, 벌점 1.238x)",false,41.5,40.56,,34.19,21822,12.91,24.69,5200,0.95,"총 1,874억원 (배당 기준)",1.51,494268,168440,28.0,26555,21.7,558716
2026-08-20,28,효성중공업,298040,2857000.0,35,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (9.1%, 벌점 1.298x)",false,24.41,28.56,,45.53,62744,10.28,33.28,7500,0.26,총 699억원 (배당 기준),1.42,1568600,626377,35.0,82756,31.9,2068900
2026-08-20,29,고려아연,010130,1238000.0,57,80,🟢 저평가,"⚡ 변동성 확대 (6.11%, 벌점 1.194x)",false,8.48,11.04,,25.81,47960,2.25,15.92,20000,1.62,"총 4,174억원 (배당 기준)",0.9,1199000,770548,20.0,60954,27.1,1454433
2026-08-20,30,HD한국조선해양,009540,360500.0,75,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.43%, 벌점 1.135x)",false,17.78,26.62,,10.14,35568,1.88,4.30,9100,3.41,"총 6,440억원 (배당 기준)",0.18,889200,391737,7.0,54009,51.8,901250
2026-08-20,31,POSCO홀딩스,005490,321500.0,50,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.17%, 벌점 1.091x)",true,1.18,3.32,,31.63,10164,0.43,6.77,2500,3.11,"총 1,981억원 (배당 기준)",0.23,254100,413504,14.0,23552,131.7,588800
2026-08-20,32,우리금융지주,316140,31550.0,63,80,🟢 저평가,"⚡ 변동성 확대 (2.9%, 벌점 1.082x)",false,8.91,8.58,,7.48,4216,0.61,12.03,760,4.31,"총 5,533억원 (배당 기준)",0.86,36721,70045,7.0,4400,4.4,34410
2026-08-20,33,한미반도체,042700,225500.0,30,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (7.96%, 벌점 1.259x)",false,34.76,42.53,,120.78,1867,33.64,79.07,800,0.35,총 762억원 (배당 기준),,,16781,,,,
2026-08-20,34,SK이노베이션,096770,125900.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (5.26%, 벌점 1.164x)",true,-14.42,11.95,,,,0.90,15.75,2000,1.59,"총 3,381억원 (배당 기준)",,,,8.0,16683,,
2026-08-20,35,SK텔레콤,017670,96600.0,59,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.73%, 벌점 1.181x)",true,3.33,10.04,,27.76,3480,1.33,6.46,1660,1.72,"총 3,565억원 (배당 기준)",0.34,87000,75413,15.0,6246,79.5,156150
2026-08-20,36,한국전력,015760,31800.0,9,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (3.3%, 벌점 1.095x)",false,19.4,8.81,,2.34,13567,0.41,5.39,1542,4.85,"총 9,899억원 (배당 기준)",,,153870,5.0,6854,-49.5,
2026-08-20,37,미래에셋증권,006800,36100.0,67,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.64%, 벌점 1.177x)",false,12.36,23.39,,11.33,3187,1.49,28.49,298,0.82,"총 1,667억원 (배당 기준)",0.2,79675,41681,7.0,4979,56.2,90250
2026-08-20,38,HMM,011200,21200.0,63,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.76%, 벌점 1.077x)",true,6.9,6.57,,14.25,1488,0.70,4.78,700,3.3,"총 6,602억원 (배당 기준)",0.46,37200,31843,11.0,1905,28.0,47625
2026-08-20,39,메리츠금융지주,138040,115200.0,62,80,🟢 저평가,"⚡ 변동성 확대 (2.92%, 벌점 1.082x)",false,22.53,23.23,,8.64,13340,1.77,15.31,1350,1.17,"총 2,259억원 (배당 기준)",0.7,163681,139768,8.0,14819,11.1,183778
2026-08-20,40,두산,000150,1178000.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (8.67%, 벌점 1.283x)",true,4.99,24.8,,274.85,4286,9.55,14.04,4000,0.34,총 647억원 (배당 기준),0.64,107150,109066,52.0,22687,429.3,567175
2026-08-20,41,LG화학,051910,264000.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (3.95%, 벌점 1.118x)",true,-5.5,-1.03,,,,0.59,9.40,2000,0.76,"총 1,411억원 (배당 기준)",,,,,,,
2026-08-20,42,삼성중공업,010140,20800.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.24%, 벌점 1.128x)",false,13.74,20.28,,32.96,631,3.94,16.83,0,0.0,무배당 (배당 공시 확인됨),0.48,15775,8657,19.0,1068,69.3,26700
2026-08-20,43,삼성에스디에스,018260,233000.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (4.76%, 벌점 1.147x)",true,7.89,6.88,,23.74,9816,1.82,7.51,3190,1.37,"총 2,468억원 (배당 기준)",,,168152,26.0,9066,-7.6,
2026-08-20,44,KT&G,033780,171900.0,75,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.0%, 벌점 1.05x)",false,11.77,14.25,,16.93,10155,1.92,11.48,4600,3.49,"총 4,775억원 (배당 기준)",0.62,253875,143027,14.0,12547,23.6,313675
2026-08-20,45,HD현대,267250,221500.0,62,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.02%, 벌점 1.121x)",false,10.25,34.88,,11.48,19302,1.43,2.89,1300,1.81,"총 1,026억원 (배당 기준)",0.07,482550,259365,4.0,49734,157.7,553750
2026-08-20,46,LIG디펜스앤에어로스페이스,079550,787000.0,5,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (7.34%, 벌점 1.237x)",false,19.2,22.68,,55.69,14133,11.39,41.26,2950,0.38,총 649억원 (배당 기준),3.44,228671,148229,48.0,16364,15.8,233091
2026-08-20,47,카카오,035720,38700.0,19,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (2.71%, 벌점 1.075x)",true,4.59,5.09,,34.83,1111,1.48,6.81,75,0.19,총 332억원 (배당 기준),1.78,21764,25567,29.0,1326,19.4,22772
2026-08-20,48,LG,003550,110400.0,49,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.36%, 벌점 1.098x)",true,2.64,4.04,,35.23,3134,0.57,12.51,2100,2.81,"총 3,175억원 (배당 기준)",0.24,78350,116866,14.0,7672,144.8,191800
2026-08-20,49,S-Oil,010950,142600.0,54,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.58%, 벌점 1.14x)",true,2.01,28.59,,10.91,13069,1.74,22.46,330,0.23,총 371억원 (배당 기준),0.12,326725,155238,6.0,24964,91.0,356500
2026-08-20,50,기업은행,024110,19950.0,75,85,🟢 강력 저평가,🟢 정상 (1.63%),true,7.7,7.49,,6.0,3325,0.43,63.27,1048,5.25,"총 8,357억원 (배당 기준)",0.58,34413,58915,6.0,3496,5.1,34823
2026-08-20,51,현대글로비스,086280,199800.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.68%, 벌점 1.074x)",false,18.13,15.2,,8.94,22348,1.44,5.10,5800,2.9,"총 4,350억원 (배당 기준)",3.89,51400,264136,9.0,22208,-0.6,48828
2026-08-20,52,현대로템,064350,137200.0,26,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (6.11%, 벌점 1.194x)",false,30.05,25.69,,18.42,7448,4.65,12.89,600,0.44,총 654억원 (배당 기준),1.75,78501,70317,17.0,8202,10.1,80664
2026-08-20,53,포스코퓨처엠,003670,163300.0,,,🔴 측정 불가 (데이터 오류),"⚡ 변동성 확대 (5.05%, 벌점 1.157x)",true,0.92,0.71,,322.73,506,3.51,78.15,250,0.15,총 222억원 (배당 기준),,,23015,504.0,324,-36.0,
2026-08-20,54,에이피알,278470,386000.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.38%, 벌점 1.098x)",false,75.3,90.49,,40.64,9498,28.53,35.84,1500,1.32,총 561억원 (배당 기준),0.62,237450,53771,25.0,15589,64.1,389725
2026-08-20,55,한화시스템,272210,75300.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (6.58%, 벌점 1.21x)",true,6.6,2.85,,76.52,984,3.13,51.93,500,0.66,총 944억원 (배당 기준),,,23079,97.0,775,-21.2,
2026-08-20,56,LG이노텍,011070,587000.0,48,80,🟢 강력 저평가,"⚡ 변동성 확대 (8.71%, 벌점 1.285x)",true,6.14,14.79,,40.71,14419,2.28,8.34,1880,0.32,총 444억원 (배당 기준),0.24,360475,289008,15.0,39030,170.7,975750
2026-08-20,57,KT,030200,52100.0,10,50,🔴 실적 역성장/적자 (위험),🟢 정상 (1.44%),false,10.22,7.93,,8.51,6124,0.69,3.19,600,4.61,"총 1,512억원 (배당 기준)",,,102001,9.0,5711,-6.7,
2026-08-20,58,한국항공우주,047810,134700.0,10,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (7.13%, 벌점 1.23x)",false,10.51,13.0,,66.39,2029,7.04,40.37,500,0.37,총 487억원 (배당 기준),2.42,50725,29555,52.0,2579,27.1,58075
2026-08-20,59,현대건설,000720,113800.0,36,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (6.26%, 벌점 1.199x)",true,4.58,5.97,,30.01,3792,1.40,13.83,800,0.7,총 890억원 (배당 기준),1.33,85699,83278,25.0,4624,21.9,82773
2026-08-20,60,현대오토에버,307950,459500.0,4,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (7.01%, 벌점 1.225x)",false,10.27,11.04,,69.7,6593,6.92,26.27,1900,0.41,총 521억원 (배당 기준),3.85,119399,99248,59.0,7759,17.7,113788
2026-08-20,61,DB손해보험,005830,177400.0,32,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (3.33%, 벌점 1.097x)",false,17.75,,,7.83,22663,0.93,4.67,7600,4.28,"총 4,978억원 (배당 기준)",,,311878,,,,
2026-08-20,62,GS,078930,113600.0,68,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.44%, 벌점 1.17x)",true,5.55,14.98,,8.17,13909,0.70,6.94,3000,2.64,"총 2,786억원 (배당 기준)",0.1,284000,225361,5.0,24844,78.6,284000
2026-08-20,63,삼양식품,003230,1397000.0,56,80,🟢 저평가,"⚡ 변동성 확대 (3.79%, 벌점 1.113x)",false,37.59,37.31,,24.2,57735,7.58,16.92,2600,0.34,총 195억원 (배당 기준),0.8,1443375,489299,19.0,74962,29.8,1874050
2026-08-20,64,한국금융지주,071050,186800.0,79,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.14%, 벌점 1.16x)",false,18.66,23.4,,4.64,40219,0.85,22.22,8690,4.65,"총 4,842억원 (배당 기준)",0.16,467000,445950,4.0,49995,24.3,467000
2026-08-20,65,크래프톤,259960,222500.0,41,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (3.18%, 벌점 1.091x)",false,10.6,12.59,,12.04,18485,1.33,6.24,2240,1.01,"총 1,033억원 (배당 기준)",1.21,183186,263779,11.0,20134,8.9,183781
2026-08-20,66,카카오뱅크,323410,21200.0,49,85,🟡 목표가 달성 (적정가),🟢 정상 (1.71%),true,7.23,8.78,,19.08,1111,1.53,11.48,460,2.17,"총 2,194억원 (배당 기준)",1.19,17853,18611,17.0,1265,13.9,19783
2026-08-20,67,NH투자증권,005940,26500.0,80,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.36%, 벌점 1.098x)",false,11.76,16.94,,7.43,3565,1.00,22.66,1300,4.91,"총 4,799억원 (배당 기준)",0.23,66250,46105,6.0,4521,26.8,66250
2026-08-20,68,LS,006260,313500.0,59,80,🟢 강력 저평가,"⚡ 변동성 확대 (7.94%, 벌점 1.258x)",true,5.65,12.33,,29.39,10667,1.70,11.27,2500,0.8,총 780억원 (배당 기준),0.31,266675,210381,15.0,20810,95.1,520250
2026-08-20,69,삼성에피스홀딩스,0126Z0,379000.0,,,🔴 데이터 없음 (측정 불가),"⚡ 변동성 확대 (4.72%, 벌점 1.145x)",false,,3.93,,17.87,21211,1.57,2078.50,0,0.0,무배당 (배당 공시 확인됨),,,339423,40.0,9510,-55.2,
2026-08-20,70,삼성E&A,028050,48050.0,63,80,🟢 저평가,"⚡ 변동성 확대 (4.94%, 벌점 1.153x)",false,13.76,14.68,,15.13,3176,1.96,7.61,790,1.64,"총 1,548억원 (배당 기준)",0.74,65235,41855,13.0,3777,18.9,68785
2026-08-20,71,대한항공,003490,25050.0,9,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.48%, 벌점 1.067x)",true,7.28,3.23,,15.0,1670,0.85,6.65,750,2.99,"총 2,761억원 (배당 기준)",,,33277,26.0,964,-42.3,
2026-08-20,72,포스코인터내셔널,047050,52300.0,73,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.93%, 벌점 1.118x)",false,9.27,13.21,,13.54,3864,1.32,8.52,1000,3.54,"총 1,759억원 (배당 기준)",0.35,96600,58691,10.0,5227,35.3,130675
2026-08-20,73,HD현대마린솔루션,443060,203000.0,47,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (3.41%, 벌점 1.099x)",false,33.73,38.43,,33.76,6013,10.74,24.38,1850,1.95,총 829억원 (배당 기준),1.04,150325,50569,26.0,7838,30.4,195950
2026-08-20,74,삼성증권,016360,92400.0,78,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.61%, 벌점 1.141x)",false,13.09,19.93,,6.82,13546,1.01,11.86,4000,4.33,"총 3,572억원 (배당 기준)",0.15,231000,166983,5.0,19244,42.1,231000
2026-08-20,75,한국타이어앤테크놀로지,161390,66500.0,70,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.78%, 벌점 1.112x)",false,9.39,10.17,,7.38,9009,0.64,3.68,1500,3.46,"총 1,858억원 (배당 기준)",0.39,166250,145128,6.0,10383,15.3,166250
2026-08-20,76,아모레퍼시픽,090430,136600.0,48,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (3.34%, 벌점 1.097x)",true,4.41,6.68,,40.41,3380,1.72,12.44,1240,0.91,총 725억원 (배당 기준),0.67,84500,77716,25.0,5399,59.7,134975
2026-08-20,77,한화솔루션,009830,35200.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (6.6%, 벌점 1.211x)",true,-7.01,3.49,,,,0.70,48.78,271,0.77,총 609억원 (배당 기준),,,,22.0,1615,,
2026-08-20,78,이수페타시스,007660,105000.0,44,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (9.06%, 벌점 1.297x)",false,29.64,30.84,,44.27,2372,9.68,32.28,230,0.22,총 168억원 (배당 기준),0.78,59300,24061,28.0,3715,56.6,92875
2026-08-20,79,한진칼,180640,114500.0,12,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (3.01%, 벌점 1.085x)",true,4.75,,,46.02,2488,2.25,598.89,360,0.31,총 240억원 (배당 기준),,,53374,,,,
2026-08-20,80,하이브,352820,173400.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (5.18%, 벌점 1.161x)",true,-7.33,5.6,,,,2.22,34.67,500,0.29,총 215억원 (배당 기준),,,,40.0,4370,,
2026-08-20,81,키움증권,039490,275500.0,78,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.47%, 벌점 1.171x)",false,18.12,25.18,,5.54,49724,1.04,15.89,11500,4.17,"총 3,016억원 (배당 기준)",0.13,688750,544400,4.0,69526,39.8,688750
2026-08-20,82,LG씨엔에스,064400,73800.0,22,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (5.2%, 벌점 1.162x)",false,17.35,15.27,,16.23,4548,2.45,8.71,1100,2.51,"총 1,065억원 (배당 기준)",1.71,43251,55520,15.0,4867,7.0,40915
2026-08-20,83,현대차2우B,005387,198700.0,72,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.04%, 벌점 1.121x)",false,8.41,8.45,,6.13,32437,0.44,11.59,2600,5.08,총 909억원 (배당 기준),0.28,496750,574096,5.0,38028,17.2,496750
2026-08-20,84,대우건설,047040,16710.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (6.99%, 벌점 1.225x)",true,-23.89,15.5,,,,1.91,-12.68,0,0.0,무배당 (배당 공시 확인됨),,,,12.0,1370,,
2026-08-20,85,SK바이오팜,326030,86500.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.37%, 벌점 1.063x)",false,39.28,34.07,,19.42,4454,7.27,29.06,0,0.0,무배당 (배당 공시 확인됨),,,34531,20.0,4276,-4.0,
2026-08-20,86,유한양행,000100,83400.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.96%, 벌점 1.084x)",false,8.81,6.99,,31.87,2617,2.72,36.79,600,0.72,총 477억원 (배당 기준),,,42490,39.0,2112,-19.3,
2026-08-20,87,코웨이,021240,93400.0,69,85,🟢 저평가,🟢 정상 (1.85%),false,18.14,18.57,,10.15,9201,1.78,6.65,1957,2.1,"총 1,384억원 (배당 기준)",0.81,115932,104225,9.0,10166,10.5,135111
2026-08-20,88,LG유플러스,032640,14660.0,68,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.42%, 벌점 1.065x)",true,6.01,8.12,,12.14,1208,0.70,3.45,410,4.5,"총 1,740억원 (배당 기준)",0.26,30200,23858,8.0,1729,43.1,36650
2026-08-20,89,카카오페이,377300,44950.0,19,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (4.56%, 벌점 1.14x)",true,2.41,6.51,,100.56,447,3.15,15.67,0,0.0,무배당 (배당 공시 확인됨),0.9,11175,11980,48.0,946,111.6,23650
2026-08-20,90,한화,000880,83800.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.17%, 벌점 1.056x)",true,3.3,7.3,,9.74,8601,0.60,0.97,1100,1.31,총 775억원 (배당 기준),0.69,122220,164404,9.0,9709,12.9,125527
2026-08-20,91,HD건설기계,267270,121900.0,59,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.42%, 벌점 1.17x)",true,5.74,16.32,,12.42,9818,1.24,27.82,550,0.45,총 263억원 (배당 기준),0.48,245450,147365,10.0,12291,25.2,279156
2026-08-20,92,두산밥캣,241560,58800.0,62,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.16%, 벌점 1.126x)",true,5.71,7.52,,14.11,4168,0.74,5.63,500,2.89,총 479억원 (배당 기준),0.32,104200,86323,10.0,5868,40.8,146700
2026-08-20,93,대덕전자,353200,113400.0,47,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (9.54%, 벌점 1.314x)",true,5.37,23.04,,38.41,2952,5.98,36.81,500,0.44,총 247억원 (배당 기준),0.74,73800,35490,25.0,4465,51.3,111625
2026-08-20,94,대한전선,001440,28350.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (7.25%, 벌점 1.234x)",true,5.48,5.46,,108.21,262,3.33,34.20,0,0.0,무배당 (배당 공시 확인됨),1.35,6550,7084,60.0,472,80.2,11800
